sqft_living,bedrooms,bathrooms,price
730,2,1.0,174950.0
760,2,1.0,300000.0
1740,3,1.5,435000.0
3420,4,2.5,840000.0
2240,5,2.5,469000.0
1920,4,1.75,870000.0
2020,4,1.75,532000.0
1880,4,1.5,455000.0
1010,3,1.0,201000.0
3990,5,3.25,649000.0
1390,2,1.75,445500.0
1230,3,2.0,475000.0
2940,4,2.5,590000.0
2190,4,1.5,565000.0
640,1,1.0,110000.0
1670,3,2.5,375000.0
1240,3,1.5,255000.0
1850,5,1.75,315000.0
2020,4,2.25,496600.0
1020,3,1.0,380000.0
1610,3,1.75,338950.0
2730,5,3.5,542500.0
2840,5,2.5,739000.0
1290,4,1.75,549000.0
1670,3,2.25,252000.0
3860,4,4.5,1698890.0
2460,4,1.75,735000.0
1660,4,2.5,270000.0
3420,3,2.5,2250000.0
1010,2,1.0,155000.0
2240,4,2.5,469000.0
2340,4,2.25,305000.0
1920,3,1.75,675000.0
2460,3,2.5,931000.0
1470,3,1.0,385000.0
3400,3,2.5,815000.0
1910,3,2.25,531000.0
1400,4,1.0,386500.0
1520,3,1.75,475580.0
930,2,1.0,358000.0
2340,5,1.0,677500.0
2920,3,2.5,868500.0
1270,3,1.75,599380.0
2450,4,2.25,712000.0
1380,5,1.75,350000.0
2520,4,2.0,875000.0
2290,3,2.25,365000.0
1660,4,2.0,452000.0
2800,3,2.75,915000.0
1690,3,2.5,482500.0
1180,3,1.0,425000.0
1390,2,1.75,460000.0
2320,4,2.0,666570.0
2270,3,2.25,390000.0
2640,4,1.75,650000.0
1680,3,2.0,305000.0
990,3,1.0,250000.0
2770,4,2.5,438800.0
950,2,1.0,290000.0
2160,4,2.0,324950.0
1650,3,2.5,453000.0
1800,3,1.0,556000.0
1660,3,2.0,315000.0
1870,3,2.5,445830.0
3220,3,3.5,1260000.0
1850,3,3.0,287200.0
1580,4,1.5,525000.0
4590,4,4.25,1135000.0
2700,3,1.75,381000.0
1020,3,1.75,360000.0
2950,5,3.5,619000.0
1780,2,1.75,535000.0
710,2,1.0,402000.0
4300,4,3.5,600000.0
2080,3,2.5,549950.0
2360,4,2.0,300000.0
2210,6,2.0,360000.0
4340,7,3.25,419000.0
1320,3,3.0,510000.0
1980,3,2.5,319950.0
3960,5,5.0,1180000.0
2130,4,2.5,381000.0
1720,3,2.5,256900.0
1790,5,1.0,346000.0
1390,2,2.25,465000.0
1900,3,2.0,545000.0
1640,2,1.75,516000.0
2700,4,2.5,550000.0
2200,4,2.25,339950.0
1310,3,1.0,417000.0
2480,4,2.5,906000.0
3010,4,2.25,980000.0
2450,4,2.5,555000.0
1250,2,1.75,468000.0
2610,3,1.75,378000.0
2010,4,2.5,430000.0
3120,4,2.5,730100.0
1370,4,1.5,219000.0
2420,3,2.5,570000.0
1500,4,2.75,262500.0
2630,5,2.5,525000.0
950,2,1.0,520000.0
2680,3,3.0,417400.0
3680,4,3.25,788000.0
1270,3,1.0,320000.0
2330,6,1.0,950000.0
960,3,1.0,255000.0
1990,4,2.5,260000.0
1450,3,1.0,394000.0
2280,4,2.5,575000.0
1830,4,2.25,1250000.0
1650,3,2.25,385000.0
2720,5,2.75,456000.0
1710,4,2.5,637000.0
1420,5,1.5,485000.0
1440,3,1.75,315275.0
1280,2,1.5,252500.0
1320,2,1.0,240000.0
2560,4,2.5,790000.0
1480,3,1.0,310000.0
2960,4,2.5,1250000.0
1160,2,1.0,425000.0
2110,3,2.5,548000.0
1650,3,2.5,379880.0
1950,3,2.5,530000.0
2600,3,2.25,695000.0
1270,3,1.0,435000.0
1300,3,1.75,540000.0
1790,3,2.25,425000.0
1930,3,2.5,490000.0
1200,4,1.0,220000.0
2050,4,2.5,540000.0
1710,3,1.0,670000.0
2130,3,1.75,667500.0
1700,3,3.5,585000.0
1390,3,1.5,225000.0
1230,3,1.0,375000.0
1490,3,2.0,335000.0
2440,5,3.25,680000.0
970,3,1.0,600000.0
1700,4,2.0,161000.0
1700,4,2.0,220000.0
1720,3,1.75,420000.0
1400,3,1.0,710000.0
2570,4,2.5,626000.0
1200,3,1.5,279500.0
4390,4,3.5,1610000.0
1080,2,1.0,325000.0
1860,4,2.25,380000.0
2150,4,2.75,470000.0
2250,4,3.0,363000.0
2050,4,2.25,245000.0
1010,3,1.0,525000.0
1900,4,2.25,658500.0
1020,2,1.0,680000.0
3390,4,2.0,835000.0
1990,4,2.5,595000.0
3190,4,2.5,419000.0
1210,2,1.0,198900.0
3740,4,3.25,1085000.0
2150,3,3.5,500000.0
2440,4,1.75,575000.0
1230,2,1.5,324950.0
2740,3,2.5,259000.0
2260,2,2.0,551000.0
1000,2,1.5,488000.0
2350,4,2.25,635000.0
2300,3,2.5,395000.0
1440,3,1.0,370000.0
2780,4,3.0,675000.0
1200,3,1.0,402000.0
3040,3,2.75,825000.0
2660,3,2.75,579000.0
1510,5,2.0,455000.0
1780,3,2.5,265000.0
2920,5,2.75,713500.0
1550,3,1.0,240000.0
2710,4,3.0,570000.0
1140,3,1.0,243800.0
940,2,1.0,543000.0
2160,3,2.25,1010000.0
2470,4,2.25,625000.0
2800,4,2.5,459950.0
2420,4,2.75,370000.0
1460,4,2.0,150000.0
1820,3,1.5,683500.0
1520,3,2.5,499950.0
1320,2,1.0,255000.0
1920,3,2.5,279000.0
2640,5,3.0,910000.0
2650,4,2.5,699000.0
3640,4,3.25,1651000.0
1420,3,1.0,248000.0
1540,3,1.0,429000.0
1550,4,1.0,685000.0
730,2,1.0,316000.0
2020,2,1.0,410000.0
1200,3,1.0,299000.0
1240,2,1.0,559000.0
2680,3,2.25,575000.0
1640,3,2.5,602000.0
1640,4,2.0,492000.0
1610,3,2.5,293500.0
2290,3,2.75,481000.0
2130,4,2.25,311100.0
2140,3,1.75,375000.0
4020,3,3.0,1075000.0
2030,5,2.5,500000.0
1380,3,1.0,553000.0
1780,3,2.0,760000.0
1440,4,1.5,589500.0
2790,5,2.75,840000.0
4190,4,3.0,2546000.0
3870,3,2.5,1275000.0
1850,3,2.5,260000.0
1550,3,2.25,430000.0
1920,3,2.5,781000.0
790,2,1.0,280000.0
3740,5,2.25,392000.0
1340,3,1.5,466200.0
1620,3,1.75,641000.0
1680,3,1.0,350000.0
1610,3,2.0,450000.0
4460,4,3.5,1800000.0
1200,3,1.5,185000.0
1250,2,1.0,290000.0
3630,3,2.5,964000.0
4260,4,3.0,2000000.0
2180,3,2.5,545000.0
1760,3,2.25,609950.0
1820,4,2.0,605000.0
2120,4,2.5,550000.0
2730,4,2.75,905000.0
2430,3,2.5,384200.0
1170,3,1.0,370000.0
2090,3,1.0,717500.0
3910,4,3.25,1999000.0
1140,2,1.0,365500.0
1460,2,1.5,580000.0
2700,4,1.5,415000.0
670,2,1.0,272000.0
1880,3,1.75,600000.0
1980,4,3.0,744000.0
2080,3,3.0,830000.0
1380,3,3.25,322000.0
1808,3,2.5,270000.0
1350,3,1.0,272450.0
1760,3,3.0,605000.0
1950,3,1.75,510000.0
3170,4,3.5,1125000.0
3000,4,2.5,1688000.0
1460,4,1.0,162000.0
1350,3,1.75,337500.0
1470,3,2.25,312000.0
3350,4,3.0,740000.0
3350,4,3.0,700000.0
1360,4,1.0,328000.0
1020,3,1.0,241000.0
1840,3,2.25,265000.0
2030,5,1.75,246000.0
1490,4,1.75,271000.0
2060,2,1.0,270000.0
2240,4,2.0,395000.0
1460,3,2.0,340000.0
2140,3,1.75,340000.0
1420,2,2.25,335000.0
1060,2,1.0,435000.0
1760,4,1.75,527950.0
2320,2,2.25,600000.0
1770,3,1.75,667000.0
2040,3,2.5,417000.0
1260,4,1.75,451000.0
1650,2,1.0,580000.0
2380,4,2.25,570000.0
2750,5,3.25,750000.0
2810,3,2.5,685000.0
1340,3,2.0,275000.0
2420,3,2.5,739888.0
2160,2,2.5,715000.0
2450,4,2.0,800000.0
1870,3,1.5,350000.0
1000,3,1.0,220000.0
2240,3,2.5,452500.0
2200,4,2.5,280000.0
790,1,1.0,248000.0
890,2,1.0,305000.0
1270,3,1.0,435010.0
1850,3,1.75,678100.0
1352,3,2.25,325000.0
1540,3,2.0,529950.0
1640,3,1.75,440000.0
1350,3,1.0,585000.0
2010,3,2.5,462608.0
2080,3,1.75,350500.0
1040,3,1.0,210000.0
1890,3,2.5,510000.0
1810,3,2.25,280000.0
1930,3,1.75,385000.0
1010,3,1.0,349000.0
1740,3,2.25,252000.0
2910,4,2.5,1100000.0
1330,3,2.25,375000.0
2210,4,2.25,336000.0
2670,3,3.75,732000.0
1000,2,1.0,200000.0
3150,4,2.5,681716.0
1520,3,1.75,235000.0
1690,3,1.0,257500.0
1070,3,1.0,315000.0
910,3,1.0,299950.0
2130,4,2.25,530000.0
2230,2,1.75,766500.0
3560,4,2.5,860000.0
2590,3,2.5,690000.0
2040,4,1.75,551000.0
2100,3,2.75,530000.0
1340,3,1.0,568000.0
2770,3,2.5,749950.0
2400,3,2.5,535000.0
1140,3,1.0,234300.0
930,2,1.0,190000.0
1820,4,1.75,525000.0
1390,4,1.0,610000.0
1480,3,2.5,520000.0
760,2,1.0,375000.0
1580,3,1.75,600000.0
1870,4,2.5,664000.0
1510,2,1.0,698000.0
1250,3,2.0,418000.0
2140,3,1.75,271675.0
1540,3,1.0,450000.0
2950,3,2.25,759000.0
2020,6,3.0,599950.0
2820,4,2.75,810000.0
1660,3,1.75,331292.0
1830,3,1.75,348000.0
720,2,1.0,435000.0
2160,3,2.5,530000.0
1510,3,1.75,227000.0
1870,3,1.5,285000.0
2860,4,2.25,740000.0
990,3,1.0,246000.0
1910,3,1.0,260000.0
1350,3,2.0,366000.0
2557,4,3.25,594950.0
2610,3,2.75,608000.0
1720,3,2.0,313100.0
1170,3,1.75,185000.0
1140,2,1.0,455000.0
2350,3,2.5,235000.0
1020,3,1.0,230000.0
2730,4,2.25,770000.0
1830,4,2.25,240000.0
1690,3,2.5,461000.0
2900,4,2.5,1580000.0
1690,3,2.5,452000.0
2660,4,2.5,765000.0
4550,4,4.0,1050000.0
1530,3,3.0,546000.0
2070,3,2.5,781000.0
1880,4,1.75,538000.0
2240,4,2.5,790000.0
2540,4,2.75,696500.0
1370,3,2.0,276000.0
770,2,1.0,269000.0
2970,4,2.75,829000.0
740,2,1.0,122000.0
1360,3,1.5,352500.0
1280,4,2.0,249000.0
1920,4,2.0,360000.0
2020,3,2.0,629500.0
3310,4,2.25,1140000.0
2950,2,2.25,1550000.0
1320,3,1.5,275000.0
3160,4,2.5,697000.0
1640,2,1.0,379500.0
2440,3,2.75,720000.0
3000,4,2.5,675000.0
2810,5,2.5,1169000.0
2390,3,2.0,1100000.0
2080,4,1.0,520000.0
2650,3,1.75,415000.0
1060,3,2.5,415000.0
1940,3,2.25,450000.0
1080,2,1.0,485000.0
1700,3,2.25,294000.0
4440,4,3.5,1037000.0
1580,3,1.0,690000.0
3630,5,2.75,716500.0
1290,2,2.25,481000.0
1960,4,2.75,575000.0
2090,3,2.0,785000.0
1960,3,1.75,480000.0
2120,3,2.25,720000.0
2290,3,2.75,536000.0
1880,4,2.5,324900.0
770,2,1.0,265000.0
1530,3,2.5,545000.0
1450,2,1.5,465000.0
1690,3,2.25,292500.0
1880,4,1.75,860000.0
4160,4,3.25,1045000.0
2140,4,2.5,495000.0
1320,2,2.0,342000.0
2000,4,2.5,320000.0
1460,3,2.0,444000.0
3070,4,2.5,804100.0
1660,3,2.5,432000.0
1810,6,1.5,230000.0
3510,4,3.5,935000.0
2180,3,3.0,634950.0
3300,6,4.0,780000.0
2460,4,2.5,611000.0
1880,4,1.75,475999.0
2290,3,2.0,565000.0
2290,4,2.5,630000.0
3860,4,3.5,840000.0
2640,3,2.5,790000.0
2850,5,2.5,450000.0
3020,4,3.25,1272000.0
1510,3,2.0,520000.0
2410,4,2.0,446800.0
1470,3,1.0,652000.0
2890,3,2.75,1170000.0
3490,4,3.25,745000.0
1270,3,2.25,594000.0
1000,2,1.0,257000.0
1430,4,1.75,485000.0
1060,3,1.0,330000.0
1680,3,2.0,381000.0
2280,2,2.0,849900.0
2450,4,2.5,793000.0
3650,3,2.25,920000.0
830,2,1.0,455000.0
3490,4,2.5,975000.0
1050,2,1.5,375000.0
1170,2,2.5,400000.0
1220,3,1.0,447000.0
1310,3,1.75,470000.0
3130,4,2.5,665000.0
1590,3,1.75,295500.0
1720,4,2.5,200000.0
2520,3,2.25,620000.0
1520,3,2.0,434900.0
3260,4,2.25,1328000.0
3910,4,3.25,1650000.0
3480,4,2.5,852500.0
3040,3,2.5,790000.0
2030,4,1.75,565000.0
3870,6,3.25,1127500.0
1870,3,2.5,289950.0
2640,2,2.0,850000.0
1940,4,1.75,505000.0
1710,3,2.5,372000.0
1690,4,2.0,207000.0
2340,3,1.75,780000.0
1700,4,1.75,400000.0
1850,3,1.5,440250.0
1370,2,2.0,585000.0
2900,4,2.5,850000.0
2400,3,3.0,570000.0
3740,4,3.0,869000.0
2170,4,2.75,551000.0
970,3,1.0,172380.0
2620,3,2.5,355000.0
2980,4,2.5,728935.0
2340,3,2.5,850000.0
1880,5,1.75,515000.0
1480,2,1.0,215000.0
2240,4,2.5,220000.0
2940,4,2.5,845000.0
710,1,1.0,390000.0
1460,4,1.0,135000.0
1530,3,1.0,439000.0
2630,4,2.5,585000.0
2230,5,1.0,620000.0
960,3,1.0,477000.0
1180,2,1.5,399500.0
1760,2,1.0,500000.0
1340,3,2.5,432500.0
2800,4,2.25,940000.0
4330,5,3.5,3168750.0
3720,3,2.5,1080000.0
1670,4,2.0,229999.0
1100,3,1.0,233000.0
3240,3,2.5,600000.0
1680,4,1.5,334000.0
1030,3,1.0,332500.0
1630,3,2.5,249900.0
2610,3,2.0,310000.0
1250,2,1.0,200000.0
1480,4,1.75,310000.0
1390,3,1.0,230000.0
1940,4,2.5,420000.0
2960,4,2.5,785000.0
4320,3,2.25,1775000.0
1500,5,1.5,265000.0
840,2,1.0,295000.0
3560,4,2.5,896000.0
2390,4,2.75,415000.0
1200,3,1.75,250000.0
2570,3,2.5,1475000.0
2180,5,2.25,635000.0
3450,3,2.5,905000.0
2020,3,2.5,528000.0
2480,3,2.5,530000.0
1140,3,1.5,310000.0
1530,3,1.0,252000.0
1700,3,2.0,334500.0
2150,3,1.0,370000.0
1190,3,2.0,311000.0
1730,3,2.75,260000.0
1400,3,1.75,217500.0
2200,3,2.5,290000.0
960,3,1.5,500000.0
1770,3,2.0,423500.0
2970,4,2.5,715000.0
1590,3,2.5,299000.0
3350,3,2.5,635000.0
3370,4,2.5,806000.0
1960,3,2.5,289950.0
1360,3,1.75,280000.0
2780,3,2.5,479950.0
3000,4,2.5,394000.0
3600,4,2.5,682000.0
990,2,1.0,409950.0
2990,4,3.5,1000000.0
1200,4,1.0,436000.0
1530,3,1.0,279000.0
1440,1,1.75,390000.0
1940,3,1.75,635000.0
2140,4,2.75,304400.0
2330,5,1.75,780000.0
2734,4,3.5,520000.0
1950,3,1.75,580000.0
1440,3,1.75,274000.0
1530,3,2.25,315000.0
1910,4,1.75,390000.0
1750,5,2.0,340000.0
1600,3,2.25,502000.0
1750,3,1.75,260000.0
940,2,1.0,399000.0
880,2,1.0,312500.0
1650,3,1.75,370000.0
3820,4,3.5,1240000.0
1900,3,1.5,230000.0
3720,4,1.75,1275000.0
1410,3,1.0,294350.0
960,3,1.0,208950.0
1930,2,1.75,515000.0
3420,4,2.5,965000.0
3010,4,2.75,925000.0
1780,4,1.0,654500.0
2080,4,2.5,364000.0
1250,2,1.0,150000.0
2257,5,3.0,349950.0
1670,3,1.5,585000.0
2250,4,2.25,801501.0
1650,3,1.75,610000.0
2880,5,2.25,382000.0
3620,4,3.0,495000.0
1950,3,1.75,447500.0
2280,4,2.5,575000.0
1740,2,1.75,565000.0
1220,3,1.0,348580.0
2260,4,1.75,459000.0
1790,4,2.0,375000.0
2440,4,2.5,310000.0
1400,3,1.5,210000.0
1810,3,2.75,384205.0
1400,2,1.0,180000.0
1400,2,1.0,310000.0
2010,4,2.5,427500.0
2520,3,3.0,780000.0
3060,3,2.25,1762000.0
2150,4,2.5,339950.0
2880,3,2.25,820000.0
1300,2,2.0,398000.0
2770,3,1.75,492000.0
1780,4,1.5,240000.0
3730,4,3.5,599950.0
930,2,1.0,105500.0
930,2,1.0,445000.0
1460,2,1.75,390500.0
1310,3,2.0,255000.0
2770,4,2.5,675750.0
3140,3,3.25,1640000.0
1770,4,2.5,353500.0
1220,3,1.0,765000.0
2190,4,2.5,563500.0
1800,4,2.0,439000.0
3100,5,2.75,975000.0
2270,3,2.5,469900.0
1300,3,1.0,252000.0
1769,3,2.0,495000.0
3370,6,2.5,570000.0
1630,4,2.5,327000.0
2470,2,2.25,898000.0
2600,4,2.5,300000.0
1800,3,2.0,418500.0
2240,4,2.5,450000.0
1960,3,2.0,403000.0
1710,3,1.0,440000.0
2140,4,1.75,350000.0
1400,3,2.0,240000.0
890,2,1.0,460000.0
1820,4,1.0,825000.0
1860,3,2.25,267500.0
1220,3,1.0,201000.0
2300,3,2.75,479500.0
1520,2,1.0,210000.0
1440,2,1.0,445000.0
1170,3,1.75,265000.0
1170,3,1.75,399000.0
3200,4,2.25,785000.0
4470,5,2.5,831500.0
2570,4,2.5,360000.0
2370,3,2.5,655000.0
1800,4,1.5,449950.0
2300,5,2.5,612000.0
3240,3,2.5,575000.0
2280,3,2.5,557000.0
1870,4,1.75,375000.0
1820,3,2.25,369000.0
2390,5,2.75,330000.0
2110,4,1.75,1031000.0
980,2,1.0,550000.0
1250,3,1.75,338000.0
3680,4,2.5,1900000.0
2230,3,1.0,235000.0
1230,1,1.0,349950.0
2093,5,2.5,300000.0
1660,3,1.75,431000.0
1630,5,2.5,280000.0
1677,4,2.5,295000.0
2990,4,2.5,445000.0
2150,5,1.0,550000.0
2890,4,2.5,515000.0
3050,3,2.5,555000.0
1410,3,2.5,265000.0
2280,4,2.5,597000.0
1260,2,1.0,661000.0
1460,3,2.0,362764.0
1600,4,2.5,427000.0
2020,3,1.75,405000.0
1170,3,1.5,157000.0
1170,3,1.5,246500.0
1280,2,1.5,386500.0
2680,4,2.5,300000.0
1770,3,1.75,240000.0
4790,5,3.5,818500.0
1300,3,1.75,249000.0
2610,4,2.25,580000.0
4500,4,2.5,2340000.0
2100,4,2.5,333000.0
1340,2,2.0,230000.0
970,3,1.0,360500.0
2200,3,1.75,265000.0
990,2,1.0,490000.0
1180,2,1.75,600000.0
980,3,1.0,307500.0
2370,4,2.25,670000.0
1910,3,1.5,247200.0
1430,3,1.75,440000.0
2490,4,2.5,700000.0
2000,4,2.0,756100.0
2600,4,2.75,555000.0
2880,5,3.5,830000.0
1010,3,1.0,180000.0
3290,5,3.5,775000.0
1530,4,1.75,220000.0
2020,4,2.75,650000.0
1340,3,1.75,410000.0
2180,4,2.5,339995.0
2870,5,1.75,1160000.0
2070,3,2.75,440000.0
930,2,1.75,275000.0
2270,3,2.5,766000.0
1630,3,2.25,231500.0
2770,3,2.0,472000.0
4010,4,2.5,1325000.0
1970,4,1.75,265000.0
790,2,1.0,325000.0
1740,3,1.75,364500.0
1130,2,1.0,322500.0
1180,3,1.75,338900.0
2350,5,2.5,910000.0
2350,5,2.5,1015000.0
1850,3,1.75,459950.0
3220,4,3.0,584950.0
2050,3,1.75,252000.0
1430,3,2.5,270000.0
3210,4,2.5,750000.0
3520,3,1.75,775000.0
2260,3,2.5,325000.0
3290,5,3.25,810000.0
1640,2,2.25,409000.0
1580,4,1.75,400000.0
1940,4,2.25,530000.0
1580,3,2.25,580000.0
1750,3,1.75,491300.0
1810,4,2.75,272000.0
1970,3,2.5,599950.0
1770,3,2.5,464000.0
1800,3,1.75,471001.0
1500,3,1.5,230000.0
940,3,1.0,358000.0
2340,3,2.25,510000.0
840,3,1.0,86500.0
840,3,1.0,199950.0
2940,3,3.25,1712500.0
3180,3,2.75,850000.0
2020,4,2.5,542000.0
820,2,1.0,102500.0
4060,3,1.75,718000.0
2660,4,2.25,625000.0
1010,3,1.0,350000.0
710,2,1.0,216000.0
980,3,1.0,340000.0
1100,3,1.0,505000.0
2840,5,2.5,372000.0
2300,4,2.25,263850.0
2280,4,2.5,325000.0
1010,2,1.0,289000.0
1420,3,2.25,364000.0
2100,4,2.5,610000.0
3110,4,2.75,531500.0
2160,3,2.25,402500.0
820,2,1.0,375000.0
4340,5,2.5,537500.0
2100,3,1.75,375000.0
1250,4,1.75,293550.0
3870,6,3.0,585000.0
1360,2,2.5,225000.0
1400,4,1.0,185000.0
1450,3,1.5,402000.0
1880,5,1.75,585000.0
1380,2,2.5,549000.0
2910,3,2.25,1810000.0
1380,3,1.75,345000.0
3100,3,2.25,302500.0
1400,4,1.75,218500.0
1650,2,2.0,705000.0
840,3,1.0,191000.0
2550,3,2.5,695000.0
2820,2,2.75,350000.0
1710,3,1.75,480000.0
820,3,1.0,220000.0
2620,4,2.25,535000.0
2430,2,1.75,1000000.0
1560,3,1.75,592000.0
3060,4,2.5,775000.0
1680,3,2.5,320000.0
3320,3,3.25,760000.0
2390,3,2.5,640000.0
1360,3,1.0,253200.0
1800,2,1.0,228000.0
1160,3,1.0,325000.0
4160,4,3.25,530000.0
1660,4,2.25,300000.0
1410,3,2.0,418000.0
2230,4,1.75,415000.0
1700,3,2.5,384000.0
2070,3,2.5,325000.0
2300,3,1.75,600000.0
3040,4,2.25,760000.0
1220,2,1.5,168000.0
960,3,1.0,405000.0
1480,3,1.0,479000.0
1560,3,2.0,549000.0
1100,3,1.5,215000.0
900,2,1.5,550000.0
2400,4,1.75,389000.0
2320,3,2.5,447500.0
2570,5,3.0,540000.0
1300,4,2.75,273500.0
2930,5,2.75,257000.0
720,2,1.0,199000.0
2350,4,2.5,339100.0
2940,4,2.5,435000.0
2020,3,2.5,400000.0
1430,2,1.0,356000.0
950,3,1.0,395000.0
1250,2,1.0,575000.0
1300,3,1.75,515000.0
2520,4,3.25,618250.0
1330,3,1.5,245000.0
2480,3,2.75,690000.0
3020,5,2.25,465000.0
1770,3,1.75,280000.0
1930,3,1.75,285000.0
1650,3,2.25,320000.0
2580,4,3.0,355000.0
2570,3,2.0,670000.0
2880,1,1.0,550000.0
2660,4,2.75,765000.0
1560,3,1.0,430000.0
3080,3,2.5,950000.0
2540,4,1.75,525000.0
3080,6,2.5,300000.0
2190,3,2.75,345000.0
2930,3,3.75,838000.0
2880,5,2.75,1795000.0
2160,3,1.75,390000.0
2110,3,2.0,1150000.0
1830,4,2.25,295000.0
3180,4,4.0,775000.0
1880,3,2.5,380000.0
1140,3,1.0,550000.0
1798,5,1.75,199900.0
1670,3,1.75,329900.0
2580,3,2.25,898000.0
3720,4,2.25,875000.0
2790,4,2.5,375000.0
2190,3,2.5,365000.0
2280,4,2.75,530000.0
1100,3,1.0,225500.0
2180,4,2.25,318000.0
2770,4,2.5,910000.0
1980,3,1.0,207000.0
4180,5,3.5,1886700.0
3030,6,3.0,624500.0
1690,3,2.5,640000.0
1990,3,2.0,500000.0
2250,5,1.75,390000.0
2080,3,2.25,284000.0
2460,3,2.0,620000.0
2588,3,2.5,306000.0
2570,4,1.75,495000.0
2370,3,2.5,499950.0
1070,3,1.0,330000.0
1940,3,2.0,665000.0
2650,3,2.5,850000.0
2290,4,2.5,599950.0
2050,4,2.5,360000.0
2680,3,2.5,699000.0
1520,3,1.75,475000.0
2690,3,2.0,575000.0
1180,2,1.5,345000.0
3030,4,2.5,367950.0
1400,3,2.25,374500.0
3000,4,2.5,607500.0
1200,3,1.0,374000.0
1000,3,1.0,390000.0
2740,4,3.25,705000.0
1990,3,2.5,467000.0
2110,3,3.0,243500.0
1830,3,2.75,593000.0
940,3,1.0,223000.0
2980,4,2.5,574000.0
2260,3,2.0,400000.0
3470,4,2.75,772000.0
1510,3,1.75,593777.0
2710,4,3.5,539500.0
2080,3,2.5,550000.0
1860,2,2.0,265000.0
2120,3,1.75,428000.0
1110,3,2.0,505000.0
1520,3,1.75,230000.0
2650,4,2.5,695000.0
3350,4,2.75,700000.0
1770,3,1.75,712500.0
2200,3,2.5,480000.0
2000,3,2.5,470000.0
1730,3,1.75,335000.0
1300,3,1.5,270000.0
2950,5,3.25,810000.0
1720,3,3.0,589000.0
880,2,1.0,415000.0
1790,4,2.25,197000.0
1380,3,1.5,235500.0
1530,3,2.25,460000.0
2330,5,1.75,572500.0
1540,5,2.0,302000.0
3210,3,2.5,870000.0
1130,3,1.0,485000.0
1460,3,2.0,240000.0
1410,3,1.75,383000.0
1750,4,2.75,750000.0
1370,2,1.75,409950.0
1780,3,1.5,246000.0
1890,4,1.75,860000.0
1630,3,2.25,339950.0
2320,5,1.75,315000.0
2580,3,2.5,698000.0
1470,2,2.5,419000.0
2298,3,1.0,372000.0
1960,3,2.5,425000.0
2950,3,2.25,386500.0
670,2,1.0,348000.0
3020,5,3.5,754000.0
2390,4,3.0,269950.0
3090,3,2.5,891500.0
1780,4,1.75,349950.0
1420,2,1.0,360000.0
2420,4,2.25,975000.0
1480,4,2.0,449250.0
2190,4,2.25,350000.0
1820,4,1.75,790000.0
1810,3,1.75,990000.0
2550,3,2.25,834000.0
1360,3,1.0,466950.0
2259,3,1.75,262500.0
3880,4,2.5,762300.0
2730,6,2.75,733000.0
2800,4,2.5,439000.0
4290,5,3.25,1160000.0
1770,3,2.5,420000.0
1920,3,2.25,549000.0
2320,4,2.5,518000.0
2961,4,2.5,695000.0
1680,3,2.5,485000.0
1590,3,1.75,280000.0
1420,2,1.0,306500.0
1370,2,1.0,720000.0
2620,3,2.5,277500.0
1810,3,2.0,649000.0
4730,4,3.5,3395000.0
700,2,1.0,267800.0
2390,4,2.75,625000.0
2070,4,2.5,600000.0
1780,4,2.0,395000.0
1900,4,2.5,212000.0
1040,2,1.0,425000.0
2370,4,1.75,870000.0
1970,3,2.5,420000.0
2120,4,2.25,800000.0
1960,3,2.5,575000.0
2660,3,3.25,915000.0
1180,3,2.25,400000.0
2390,3,2.5,750000.0
1250,3,1.0,235000.0
2600,5,3.0,599950.0
940,2,1.0,481203.0
3880,5,3.0,1815000.0
1530,3,2.5,379000.0
2430,3,1.75,626000.0
1030,2,1.0,535000.0
2740,4,2.5,1225000.0
1180,2,1.5,410000.0
3090,4,2.5,940000.0
1060,3,1.0,326250.0
790,2,1.0,200000.0
3070,4,2.5,880000.0
2100,2,2.0,370000.0
1100,2,2.5,190000.0
1070,2,1.0,160000.0
2190,4,3.0,625000.0
3450,4,3.5,590000.0
2070,3,2.5,575000.0
1190,2,1.0,470000.0
600,2,1.0,130000.0
940,3,1.0,229000.0
1280,3,1.0,279900.0
1370,3,1.0,307000.0
2450,3,1.75,399950.0
1970,4,2.25,405000.0
2910,4,2.75,539950.0
760,2,1.0,129000.0
1270,3,1.75,340000.0
1570,3,1.75,214950.0
2310,4,2.75,450000.0
1900,3,1.75,515000.0
3780,4,2.25,1400000.0
1060,3,1.0,230000.0
1880,3,1.75,681000.0
1160,3,1.0,255000.0
860,2,1.0,580000.0
1590,2,2.0,295000.0
1170,2,1.0,286000.0
1190,3,1.5,425000.0
1300,2,1.0,170000.0
1660,3,2.0,380000.0
1160,3,2.0,506000.0
1950,3,2.5,315000.0
2470,4,2.5,449950.0
1430,3,1.0,255000.0
1970,3,2.5,289000.0
1400,3,1.75,389000.0
1510,3,1.5,327000.0
920,3,1.0,210000.0
2490,4,2.5,360000.0
3030,4,2.5,875000.0
1650,4,2.25,550000.0
1210,3,1.5,257500.0
2990,4,2.75,1075000.0
1060,2,1.0,202950.0
2680,4,1.75,622000.0
1790,4,1.75,455000.0
2690,3,2.5,805000.0
770,2,1.0,257000.0
2700,5,2.5,744500.0
2620,4,2.5,885000.0
930,2,2.25,355000.0
1340,3,1.0,240000.0
1470,3,1.5,169000.0
2330,3,2.5,639900.0
1730,3,1.75,292000.0
2780,4,2.5,563500.0
